"ID","point5.8.dentigerous.arm.width.resids","point7.5.dentigerous.arm.base.resids","point1.2.lower.jaw.length.resids","point8.9.dentigerous.arm.depth.resids","point2.11.palatine.height.resids","point2.3.jaw.closing.inlever.resids","point15.16.cranial.height.resids","point14.15.orbit.diameter.resids","point2.18.suspensorium.length.resids","point9.10.ascending.proess.length.resids","point2.4.opening.inlever.resids","point12.19.nasal.tissue.protrusion.resids","point11.14.ectopterygoid.resids","point16.18.head.depth.resids","point12.13.maxillary.head.protrusion.resids","point6.11.maxilla.length.resids","point11.13.maxillary.head.height.resids","point17.18.pelvic.girdle.length.resids","population","species.x"
"R_33",0.25656587916511,0.268486675873424,0.19933056444574,0.320516788546859,0.319681698208514,0.263190177705296,0.093156628330866,0.157118714437008,0.301861785094879,0.0426175966516229,0.347928710868024,0.26880424983013,0.204961882543336,0.222122795075601,0.253790986120268,0.32291294532196,0.372204132582177,0.348177143580292,"MRK","variegatus"
"R_29",0.148685704224963,0.232226590727035,0.129993921789102,0.0891468658993687,0.181939345483916,0.280625693048333,0.1583470686291,0.0248736295494459,0.0661793564462279,0.364384884736585,0.125703669977742,-0.132816581107444,0.235778037899691,0.0643681627872762,0.265492847395808,0.190869988808815,0.523920337155638,0.0574988045566875,"MRK","variegatus"
"R_26",0.481839691673066,0.45151230780028,0.391220085544065,0.44979547687933,0.43865201194636,0.520035606355686,0.309972220413628,0.304675993247444,0.48182392599304,0.441407457518376,0.580282561533227,0.0296923123126585,0.368800194924742,0.399262338768157,0.563628731602683,0.456945056741524,0.840023151767484,0.329415923065722,"MRK","variegatus"
"R_18",-0.147517888332125,-0.140774726361456,-0.226610978554785,-0.438573291411868,-0.17726303640517,-0.364140163279017,0.0949798632495298,-0.249860841259831,-0.0033015061757036,0.0108673383669252,-0.727523596675844,-0.0793703086818429,-0.0440276416476567,-0.17161210657961,-0.0781992058827878,-0.167910816453621,-0.240818808199035,-0.0947020920034819,"MRK","variegatus"
"R_08",0.0655735084577674,0.0428689733331121,0.0507049413707095,-0.175515583261741,0.124270833724795,0.11005883522097,-0.00696620021112482,-0.005684404449822,-0.0748319980881221,-0.0045256427983941,0.197577448126484,0.0609994288321996,-0.0440879948278945,-0.0400165592099145,0.0863175593143117,0.11574118555344,0.360034884653149,0.0926572228508546,"MRK","variegatus"
"R_06",0.551672225802412,0.499039700434089,0.46601057267556,0.51314295146079,0.557084649977366,0.628085667605593,0.325386042930967,0.323609720395099,0.545039525319777,0.586627231504987,0.691177144307467,0.299987651580162,0.568282518506274,0.466095784607804,0.653169736209496,0.560140543033577,0.676916948068397,0.396127954459612,"MRK","variegatus"
"O_77",-0.106161369124709,-0.10141265590683,-0.107351465054032,-0.0299281200134918,-0.0385057390304194,-0.138692522198819,-0.111133021981702,-0.126176172318995,-0.14503736213635,0.0972522122200377,-0.131306891090756,0.0741548590545487,0.0847767155996134,-0.0225349388711679,0.0169203298840346,-0.0401108935737688,-0.216628929586466,0.0452458100079904,"PAI","variegatus"
"O_73",-0.0627074503236963,-0.0525569678170738,-0.0316669232899621,-0.0139481780840283,-0.119208241590318,-0.0445213334552586,0.00755912864250896,-0.066795269104051,0.10717932087659,0.136683595859635,0.0221213663712628,0.04414516649621,-0.258466214871921,0.0584624083969068,0.108107358976313,-0.0629342796268712,0.0593423826266264,-0.00959643212240348,"PAI","variegatus"
"O_68",-0.184617425467769,-0.0991450492035965,-0.0523720047422202,0.0020995273204106,-0.0852757946111785,-0.139486590232245,-0.0431754365981183,-0.0135592517507135,0.080627000136903,-0.0639667088242931,0.0501890930455647,-0.432430486427207,-0.124545850862923,0.0324654450197646,-0.0171922162534472,-0.078100336429213,-0.326085541188273,0.0229616886071138,"PAI","variegatus"
"O_66",0.217911990814241,0.0858998711396869,-0.0505129529220159,0.0452087162138213,-0.0545243373975373,-0.0071288509912833,0.119997807100903,0.0451904433958114,0.0754083367290467,-0.0520191800132498,0.0654600379934299,0.350215854616291,0.179525606872354,0.0497295183469399,0.0729574029141767,0.0319802942538083,-0.505363129563294,0.0417403883390717,"PAI","variegatus"
"P_47",0.10533447363279,-0.0211120689204903,-0.0643062525977851,0.0159430810721259,-0.057889896550826,-0.0509964775966955,-0.02020752226349,-0.0473899346012679,-0.109551949678161,0.0525002555599117,0.0595560149797832,-0.0907482371792336,0.009753189774099,-0.0154388118931354,0.224051782180155,-0.0715781739945535,0.453115183472768,0.00775254681572125,"SPP","variegatus"
